2FA Code is required,Le code 2FA est requis,
Only Active Partner team can apply for certificates.,Seule une équipe partenaire active peut demander des certificats.,
Only Partner team can transfer credits.,Seule une équipe partenaire peut transférer des crédits.,
Only SaaS sites are allowed to login to Frappe Cloud via current method.,Seuls les sites SaaS sont autorisés à se connecter à Frappe Cloud via cette méthode.,
Only Scheduled actions can be cancelled.,Seules les actions planifiées peuvent être annulées.,
Only enabled and public app sources will reflect here!,Seules les sources d'applications activées et publiques apparaîtront ici !,
Only one storage add-on plan can be enabled at a time,Un seul forfait complémentaire de stockage peut être activé à la fois,
Only one value can be set for MariaDB system variable,Une seule valeur peut être définie pour une variable système MariaDB,
Only system users can access partner teams.,Seuls les utilisateurs système peuvent accéder aux équipes partenaires.,
Only team admin can perform this action.,Seul l'administrateur de l'équipe peut effectuer cette action.,
Only team member can perform this action.,Seul un membre de l'équipe peut effectuer cette action.,
Only team owner can disable the account,Seul le propriétaire de l'équipe peut désactiver le compte,
Only team owner can enable the account,Seul le propriétaire de l'équipe peut activer le compte,
Only team owner can perform this action.,Seul le propriétaire de l'équipe peut effectuer cette action.,
Only team owner or admins can invite team members,Seul le propriétaire ou les administrateurs de l'équipe peuvent inviter des membres,
Only the team owner or admin can create role permissions,Seul le propriétaire ou l'administrateur de l'équipe peut créer des permissions de rôle,
Only the team owner or admin can delete this role permission,Seul le propriétaire ou l'administrateur de l'équipe peut supprimer cette permission de rôle,
Only virtual machines of series 'nat' can create NAT servers,Seules les machines virtuelles de la série 'nat' peuvent créer des serveurs NAT,
Only virtual machines of series 'u' can create unified servers.,Seules les machines virtuelles de la série 'u' peuvent créer des serveurs unifiés.,
Only workflows in Failure state can be retried.,Seuls les workflows en état d'échec peuvent être relancés.,
"Parenttype, Parent and Parentfield are required to insert a child record","Le Parenttype, le Parent et le Parentfield sont requis pour insérer un enregistrement enfant",
Partner Details not found,Détails du partenaire introuvables,
Partner not found on frappe.io,Partenaire introuvable sur frappe.io,
Payment Gateway,Passerelle de paiement,
Payment Gateway not found,Passerelle de paiement introuvable,
Payment Partner,Partenaire de paiement,
Payments,Paiements,
Pending requests cannot have access expiry,Les demandes en attente ne peuvent pas avoir de date d'expiration d'accès,
Percent of disk space  must be between 10 and 90,Le pourcentage d'espace disque doit être compris entre 10 et 90,
Phone Call is available only for 'Incident',L'appel téléphonique n'est disponible que pour les incidents,
Physical Backup Restoration is still in progress,La restauration de la sauvegarde physique est toujours en cours,
Physical and offsite logical backups cannot be taken together,Les sauvegardes physiques et logiques hors site ne peuvent pas être effectuées simultanément,
Physical backup is disabled system wide. Please try again later.,La sauvegarde physique est désactivée à l'échelle du système. Veuillez réessayer plus tard.,
Physical backup is not enabled for this site. Please reach out to support.,La sauvegarde physique n'est pas activée pour ce site. Veuillez contacter le support.,
Physical backups cannot be forcefully triggered,Les sauvegardes physiques ne peuvent pas être déclenchées de force,
Physical backups cannot be taken with files,Les sauvegardes physiques ne peuvent pas être effectuées avec des fichiers,
"Plan is already in use, cannot update the plan. Please contact support to proceed.","Le forfait est déjà utilisé, impossible de le mettre à jour. Veuillez contacter le support pour continuer.",
Plan title is required,Le titre du forfait est requis,
Plan {0} does not exist,Le forfait {0} n'existe pas,
Please choose a different subdomain,Veuillez choisir un sous-domaine différent,
Please choose at least one site to recover.,Veuillez choisir au moins un site à récupérer.,
Please complete pre-migration steps before migrating,Veuillez compléter les étapes de pré-migration avant de migrer,
Please configure Wazuh Server in Press Settings,Veuillez configurer le serveur Wazuh dans les paramètres Press,
Please don't append http/https to the repo url,Veuillez ne pas ajouter http/https à l'URL du dépôt,
Please ensure that the attached text is a valid public key,Veuillez vous assurer que le texte joint est une clé publique valide,
Please make sure that a valid public key has been added in team doc.,Veuillez vous assurer qu'une clé publique valide a été ajoutée dans le document de l'équipe.,
Please provide a valid country name,Veuillez fournir un nom de pays valide,
Please provide a valid secret key.,Veuillez fournir une clé secrète valide.,
Please re-login to verify your identity.,Veuillez vous reconnecter pour vérifier votre identité.,
Please remove all auto scale triggers before dropping the secondary server,Veuillez supprimer tous les déclencheurs d'auto scale avant de supprimer le serveur secondaire,
Please select Managed Database Service,Veuillez sélectionner le service de base de données gérée,
Please select a <b>Build Server</b>.,Veuillez sélectionner un <b>serveur de build</b>.,
Please select at least one server type,Veuillez sélectionner au moins un type de serveur,
Please set a SSH key to generate certificate,Veuillez définir une clé SSH pour générer le certificat,
Please sign up first,Veuillez d'abord vous inscrire,
Please wait for 30 seconds before requesting a new OTP,Veuillez patienter 30 secondes avant de demander un nouveau OTP,
Please wait for 30 seconds before sending the OTP again,Veuillez patienter 30 secondes avant de renvoyer l'OTP,
Please wait for the snapshot to be completed.,Veuillez attendre que le snapshot soit terminé.,
Posting Date,Date de comptabilisation,
Press,Press,
PressWorkflowTest doctype can be used only in Unit Tests,Le doctype PressWorkflowTest ne peut être utilisé que dans les tests unitaires,
Primary Private IP not found.,IP privée principale introuvable.,
Primary domain can't be redirected.,Le domaine principal ne peut pas être redirigé.,
Primary server must have a secondary server to auto scale,Le serveur principal doit avoir un serveur secondaire pour l'auto scale,
Private Key and Certificate do not match,La clé privée et le certificat ne correspondent pas,
Progress,Progression,
Provide a path to store the physical backup,Fournissez un chemin pour stocker la sauvegarde physique,
Provided site backup is not available.,La sauvegarde du site fournie n'est pas disponible.,
Provided site backup is not physical backup.,La sauvegarde du site fournie n'est pas une sauvegarde physique.,
Provisioning a database replica is only applicable for Database Servers.,Le provisionnement d'un réplica de base de données est applicable uniquement aux serveurs de base de données.,
Public IP for MariaDB not found,IP publique pour MariaDB introuvable,
Pyproject not found at this commit,Pyproject introuvable pour ce commit,
Python Version,Version Python,
Query,Requête,
Ram Assigned for Workers (GB),RAM assignée aux workers (Go),
Razorpay Payment Creation Failed,Échec de la création du paiement local,
Razorpay payment gateway is not available. Please use Stripe or another supported gateway.,La passerelle de paiement locale n'est pas disponible. Veuillez utiliser Stripe ou une autre passerelle prise en charge.,
Redirection route after login should start with /,La route de redirection après connexion doit commencer par /,
Related Documents,Documents associés,
Release group app does not exist!,L'application du groupe de versions n'existe pas !,
Replica server is not available for this site,Le serveur réplica n'est pas disponible pour ce site,
Resource {0} does not belong to {1},La ressource {0} n'appartient pas à {1},
Resources must belong to the same team,Les ressources doivent appartenir à la même équipe,
Retry limit exceeded. Please check the error and try again.,Limite de tentatives dépassée. Veuillez vérifier l'erreur et réessayer.,
Role Permission already exists,La permission de rôle existe déjà,
Role with title {0} already exists in this team,Le rôle intitulé {0} existe déjà dans cette équipe,
Rollback commit hash is not valid,Le hash du commit de rollback n'est pas valide,
Rollback commit hash is required when rollback to specific commit is enabled,Le hash du commit de rollback est requis lorsque le retour à un commit spécifique est activé,
Rows Examined,Lignes examinées,
Rows Sent,Lignes envoyées,
SSH Certificate Authority is required to setup SSH Proxy,Une autorité de certification SSH est requise pour configurer le proxy SSH,
Sales Invoice created successfully on external site.,Facture de vente créée avec succès sur le site externe.,
Scale is already scheduled for this time,Le redimensionnement est déjà planifié pour cette heure,
Scheduled scales must be an hour apart,Les redimensionnements planifiés doivent être espacés d'au moins une heure,
Scheduled time must be in the future. Please provide a valid scheduled time.,L'heure planifiée doit être dans le futur. Veuillez fournir une heure planifiée valide.,
Secondary IP assignment is currently only supported for AWS EC2 instances,L'attribution d'IP secondaire n'est actuellement prise en charge que pour les instances AWS EC2,
Secondary IP assignment is only supported for NAT servers,L'attribution d'IP secondaire n'est prise en charge que pour les serveurs NAT,
Secondary IP detachment is currently only supported for AWS EC2 instances,Le détachement d'IP secondaire n'est actuellement pris en charge que pour les instances AWS EC2,
Secondary IP detachment is only supported for NAT servers,Le détachement d'IP secondaire n'est pris en charge que pour les serveurs NAT,
Selected plan is not a trial plan,Le forfait sélectionné n'est pas un forfait d'essai,
Selected plan is not for site,Le forfait sélectionné n'est pas pour un site,
Self Hosted Proxy Server Creation Error,Erreur de création du serveur proxy auto-hébergé,
Server,Serveur,
Server Creation Error,Erreur de création du serveur,
Server Snapshot Recovery is currently disabled. Please try again later.,La récupération par snapshot du serveur est actuellement désactivée. Veuillez réessayer plus tard.,
Server Type,Type de serveur,
Server is already scaled down,Le serveur est déjà réduit,
Server is already scaled up,Le serveur est déjà augmenté,
Server is not configured for auto scaling,Le serveur n'est pas configuré pour l'auto scaling,
Server is not reachable. Please try again later.,Le serveur est injoignable. Veuillez réessayer plus tard.,
Server must have a private IP to create Bench,Le serveur doit avoir une IP privée pour créer un bench,
Server not found in Frappe Cloud,Serveur introuvable dans Frappe Cloud,
Server verification failed. Please check the server details and try again.,La vérification du serveur a échoué. Veuillez vérifier les détails du serveur et réessayer.,
Server {0} has already been archived.,Le serveur {0} a déjà été archivé.,
Server {0} is already enabled for new benches and sites,Le serveur {0} est déjà activé pour les nouveaux benches et sites,
Servers are not provisioned yet.,Les serveurs ne sont pas encore provisionnés.,
Servers can be added only once,Les serveurs ne peuvent être ajoutés qu'une seule fois,
Servers feature is not yet enabled on your account,La fonctionnalité serveurs n'est pas encore activée sur votre compte,
Setting up communication info is only allowed for App Server,La configuration des informations de communication n'est autorisée que pour le serveur d'applications,
Setup,Configuration,
Setup stripe via Press Settings before using press.api.billing.get_stripe,Configurez Stripe via les paramètres Press avant d'utiliser press.api.billing.get_stripe,
Show,Afficher,
Site Creation Failed,Échec de la création du site,
Site deactivation should be used for physical backups only,La désactivation du site ne doit être utilisée que pour les sauvegardes physiques,
Site is under maintenance. Cannot Update,Le site est en maintenance. Mise à jour impossible,
Site not found in Frappe Cloud,Site introuvable dans Frappe Cloud,
Site with this subdomain already exists,Un site avec ce sous-domaine existe déjà,
Site {0} is currently on {1} plan and not {2},Le site {0} est actuellement sur le forfait {1} et non {2},
Site.subscription_plan must be a string,Site.subscription_plan doit être une chaîne de caractères,
Snapshot and server should be in same region.,Le snapshot et le serveur doivent être dans la même région.,
Snapshot creation per volume rate exceeded,Le taux de création de snapshots par volume a été dépassé,
Snapshot does not belong to this server,Le snapshot n'appartient pas à ce serveur,
Snapshot does not have a database server.,Le snapshot n'a pas de serveur de base de données.,
Snapshot is locked. Unlock the snapshot before deleting.,Le snapshot est verrouillé. Déverrouillez le snapshot avant de le supprimer.,
Snapshot status should be Pending or Completed.,Le statut du snapshot doit être En attente ou Terminé.,
Some builds failed skipping image pull!,Certains builds ont échoué en ignorant le téléchargement de l'image !,
"Sorry, this is not a SaaS site","Désolé, ce n'est pas un site SaaS",
"Sorry, you cannot login with this method. Please contact support for more details.","Désolé, vous ne pouvez pas vous connecter avec cette méthode. Veuillez contacter le support pour plus de détails.",
Space (GB),Espace (Go),
Space Free (GB),Espace libre (Go),
Space Used(%),Espace utilisé (%),
Specify CPU and/or memory requirements,Spécifiez les exigences en CPU et/ou en mémoire,
Staging plan not set in settings,Le forfait de staging n'est pas défini dans les paramètres,
Start Date and End Date are required to fetch the report.,La date de début et la date de fin sont requises pour générer le rapport.,
Start Date cannot be greater than End Date.,La date de début ne peut pas être supérieure à la date de fin.,
State,État,
Static IP is already associated with another instance.,L'IP statique est déjà associée à une autre instance.,
Status,Statut,
Stripe Invoice Creation Failed,Échec de la création de la facture Stripe,
"Subdomain contains invalid characters. Use lowercase characters, numbers and hyphens","Le sous-domaine contient des caractères invalides. Utilisez des lettres minuscules, des chiffres et des tirets",
Subdomain is required to create a site.,Un sous-domaine est requis pour créer un site.,
Subdomain too long. Use 32 or less characters,Sous-domaine trop long. Utilisez 32 caractères ou moins,
Subdomain too short. Use 5 or more characters,Sous-domaine trop court. Utilisez 5 caractères ou plus,
Submitted To Frappe,Soumis à Frappe,
Subscription is already active.,L'abonnement est déjà actif.,
Swap (GB),Swap (Go),
Swap Used(%),Swap utilisé (%),
Sync the VM before checking data disk for snapshot recovery,Synchronisez la VM avant de vérifier le disque de données pour la récupération par snapshot,
Target cluster must be different from current cluster.,Le cluster cible doit être différent du cluster actuel.,
Team,Équipe,
Team is mandatory for custom TLS certificates.,L'équipe est obligatoire pour les certificats TLS personnalisés.,
Team member already exists,Le membre d'équipe existe déjà,
Team not found in Frappe Cloud,Équipe introuvable dans Frappe Cloud,
Temporary server cannot be used for provisioning a database replica.,Un serveur temporaire ne peut pas être utilisé pour provisionner un réplica de base de données.,
The disk snapshot is unavailable because it has failed during the completion.,Le snapshot disque n'est pas disponible car il a échoué lors de la finalisation.,
The domain is not active currently. Please try again.,Le domaine n'est pas actif actuellement. Veuillez réessayer.,
The link using which you are trying to login is invalid or expired.,Le lien que vous utilisez pour vous connecter est invalide ou expiré.,
The link you are using is invalid or expired.,Le lien que vous utilisez est invalide ou expiré.,
The link you are using is invalid.,Le lien que vous utilisez est invalide.,
The plan must be a Saas App plan.,Le forfait doit être un forfait d'application SaaS.,
The request for the given app release was not rejected!,La demande pour cette version d'application n'a pas été rejetée !,
The secret seems invalid. Please verify your key secret and retry.,Le secret semble invalide. Veuillez vérifier votre clé secrète et réessayer.,
The server has replication setup. Binlogs cannot be purged forcefully.,Le serveur a une configuration de réplication. Les binlogs ne peuvent pas être purgés de force.,
The site has already been archived. Cannot move this site.,Le site a déjà été archivé. Impossible de déplacer ce site.,
"The site is not on a paid plan, please select the correct hosting","Le site n'est pas sur un forfait payant, veuillez sélectionner l'hébergement correct",
The update is probably underway. Please reload/refresh to get the latest status.,La mise à jour est probablement en cours. Veuillez recharger/actualiser pour obtenir le dernier statut.,
There are concurrent snapshot creation requests. Try again later.,Il y a des demandes de création de snapshot simultanées. Réessayez plus tard.,
There are no active sites on this server!,Il n'y a aucun site actif sur ce serveur !,
There is already a pending job for Add Database Index. Please wait until finished.,Une tâche en attente existe déjà pour l'ajout d'index de base de données. Veuillez patienter jusqu'à la fin.,
This feature is disabled,Cette fonctionnalité est désactivée,
This feature is only available for AWS EC2,Cette fonctionnalité n'est disponible que pour AWS EC2,
This feature is only available for beta testers,Cette fonctionnalité n'est disponible que pour les testeurs bêta,
This method is disabled,Cette méthode est désactivée,
This method is only meant for developer mode,Cette méthode est réservée au mode développeur,
Time,Heure,
Timestamp,Horodatage,
Token not found in payment response,Jeton introuvable dans la réponse de paiement,
Too many pending backups,Trop de sauvegardes en attente,
Transaction Error,Erreur de transaction,
Transaction ID,ID de transaction,
Transaction type is not set. Please set a transaction type and retry,Le type de transaction n'est pas défini. Veuillez définir un type de transaction et réessayer,
Two-Factor Authentication Required,Authentification à deux facteurs requise,
UPI Autopay is only available for currency INR,Le paiement automatique UPI n'est disponible que pour la devise DZD,
Unable to connect to monitor server,Impossible de se connecter au serveur de monitoring,
Unable to fetch alerts from Alertmanager,Impossible de récupérer les alertes depuis Alertmanager,
Unable to fetch database name. Please try again.,Impossible de récupérer le nom de la base de données. Veuillez réessayer.,
Unable to fetch metrics,Impossible de récupérer les métriques,
Unable to redeploy this build!,Impossible de redéployer ce build !,
Unsubscribed,Désabonné,
Upstream,Upstream,
"Use App Cache cannot be set, BENCH_VERSION must be 5.22.1 or later","Impossible d'activer le cache d'application, BENCH_VERSION doit être 5.22.1 ou ultérieur",
User,Utilisateur,
User certificates can only be valid for a short duration,Les certificats utilisateur ne peuvent être valides que pour une courte durée,
User has already been invited recently. Please try again later.,L'utilisateur a déjà été invité récemment. Veuillez réessayer plus tard.,
User is disabled,L'utilisateur est désactivé,
User is not a member of the team,L'utilisateur n'est pas membre de l'équipe,
User {0} does not belong to {1},L'utilisateur {0} n'appartient pas à {1},
User {0} is not a member of the team,L'utilisateur {0} n'est pas membre de l'équipe,
Value of goods cannot be 0,La valeur des marchandises ne peut pas être 0,
Version or bench must be specified,La version ou le bench doit être spécifié,
Virtual Machine already has a static IP associated.,La machine virtuelle a déjà une IP statique associée.,
Workload,Charge de travail,
You are not a member of the team to which the site is being transferred.,Vous n'êtes pas membre de l'équipe à laquelle le site est transféré.,
You are not allowed to access this document,Vous n'êtes pas autorisé à accéder à ce document,
You are not allowed to change the partner for this lead,Vous n'êtes pas autorisé à changer le partenaire pour ce prospect,
You are not allowed to change the validity period.,Vous n'êtes pas autorisé à modifier la période de validité.,
You are not allowed to set this status,Vous n'êtes pas autorisé à définir ce statut,
You are not allowed to update this followup,Vous n'êtes pas autorisé à mettre à jour ce suivi,
You are not allowed to update this lead,Vous n'êtes pas autorisé à mettre à jour ce prospect,
You are not allowed to use this plan,Vous n'êtes pas autorisé à utiliser ce forfait,
You are not authorized to delete this app,Vous n'êtes pas autorisé à supprimer cette application,
You are not invited by any team,Vous n'êtes invité par aucune équipe,
You are not permitted to add app screenshots for this app,Vous n'êtes pas autorisé à ajouter des captures d'écran pour cette application,
You are not permitted to get the audit report for this app,Vous n'êtes pas autorisé à obtenir le rapport d'audit pour cette application,
You are not permitted to update the app image,Vous n'êtes pas autorisé à mettre à jour l'image de l'application,
You can only call execute when the status is Pending or Running,Vous ne pouvez appeler execute que lorsque le statut est En attente ou En cours,
You can only create benches on your servers,Vous ne pouvez créer des benches que sur vos serveurs,
You can only delete an app in Draft status,Vous ne pouvez supprimer une application qu'en statut Brouillon,
You can only force continue when the status is Failure or Partial Success,Vous ne pouvez forcer la continuation que lorsque le statut est Échec ou Succès partiel,
You can only pause when the update is Running,Vous ne pouvez mettre en pause que lorsque la mise à jour est en cours,
You can only split updates when the status is Pending,Vous ne pouvez répartir les mises à jour que lorsque le statut est En attente,
You can't select a free plan!,Vous ne pouvez pas sélectionner un forfait gratuit !,
You can't update the max database connections. Archive it and create a new one.,Vous ne pouvez pas modifier le nombre maximum de connexions à la base de données. Archivez et créez-en un nouveau.,
You cannot change plan as total subscribed plans exceeds your spending limit.,Vous ne pouvez pas changer de forfait car le total des forfaits souscrits dépasse votre limite de dépenses.,
You cannot create a new bench because your account is disabled,Vous ne pouvez pas créer un nouveau bench car votre compte est désactivé,
You cannot create a new server because your account is disabled,Vous ne pouvez pas créer un nouveau serveur car votre compte est désactivé,
You cannot take more than 3 backups after site suspension,Vous ne pouvez pas effectuer plus de 3 sauvegardes après la suspension du site,
You do not have permission to access this {0}.,Vous n'avez pas la permission d'accéder à ce {0}.,
You do not have permission to perform the action.,Vous n'avez pas la permission d'effectuer cette action.,
You do not have support access to this document,Vous n'avez pas accès au support pour ce document,
You do not have support access to this document.,Vous n'avez pas accès au support pour ce document.,
You don't have permission to create database user,Vous n'avez pas la permission de créer un utilisateur de base de données,
You don't have permission to deploy on this server,Vous n'avez pas la permission de déployer sur ce serveur,
You don't know what you're doing. Go away!,Vous ne savez pas ce que vous faites. Allez-vous-en !,
You have Unpaid Invoices. Clear them to delete your account,Vous avez des factures impayées. Réglez-les pour supprimer votre compte,
You have already added webhook for this endpoint,Vous avez déjà ajouté un webhook pour ce endpoint,
You have already an account with same email. Please login using the same email.,Vous avez déjà un compte avec le même e-mail. Veuillez vous connecter avec cet e-mail.,
You have exceeded your spending limit. Please contact support to increase your limits.,Vous avez dépassé votre limite de dépenses. Veuillez contacter le support pour augmenter vos limites.,
You have no active sites for this product. Please try signing up.,Vous n'avez aucun site actif pour ce produit. Veuillez essayer de vous inscrire.,
You have reached the maximum number of webhooks per team,Vous avez atteint le nombre maximum de webhooks par équipe,
You must be part of a team to create a new server,Vous devez faire partie d'une équipe pour créer un nouveau serveur,
You must provide at least one table to restore.,Vous devez fournir au moins une table à restaurer.,
You need to be a Team owner to request account deletion,Vous devez être propriétaire de l'équipe pour demander la suppression du compte,
You need to be logged in to confirm the bench transfer.,Vous devez être connecté pour confirmer le transfert du bench.,
You need to be logged in to confirm the site transfer.,Vous devez être connecté pour confirmer le transfert du site.,
You need to split into at least 2 groups,Vous devez répartir en au moins 2 groupes,
Your Frappe Cloud team is disabled currently.,Votre équipe Frappe Cloud est actuellement désactivée.,
Your account has 2FA enabled. Please go to frappecloud.com to login.,Votre compte a la 2FA activée. Veuillez vous rendre sur frappecloud.com pour vous connecter.,
Your account is disabled. Please contact support.,Votre compte est désactivé. Veuillez contacter le support.,
\n,\n,
active_benches,active_benches,
active_days,active_days,
active_for,active_for,
agent_job,agent_job,
agent_job_name,agent_job_name,
agent_job_status,agent_job_status,
app,app,
app_plan,app_plan,
app_team,app_team,
app_title,app_title,
approval_request_name,approval_request_name,
audit_result,audit_result,
bench_name,bench_name,
commit_message,commit_message,
count,count,
date,date,
deploy_candidate,deploy_candidate,
deploy_candidate_build_error,deploy_candidate_build_error,
deploy_candidate_build_output,deploy_candidate_build_output,
deploy_candidate_docker_image,deploy_candidate_docker_image,
deploy_candidate_docker_image_id,deploy_candidate_docker_image_id,
deploy_candidate_docker_image_repository,deploy_candidate_docker_image_repository,
deploy_candidate_docker_image_tag,deploy_candidate_docker_image_tag,
deploy_candidate_group,deploy_candidate_group,
deploy_candidate_status,deploy_candidate_status,
deploy_candidate_team,deploy_candidate_team,
deployed_on_public_server,deployed_on_public_server,
doc.doctype is required,doc.doctype est requis,
document_count,document_count,
from_plan,from_plan,
from_support_included,from_support_included,
google_credentials not found in site_config.json,google_credentials introuvable dans site_config.json,
innodb_force_recovery value must be between 0 and 6,La valeur innodb_force_recovery doit être comprise entre 0 et 6,
investigation_action_steps,investigation_action_steps,
investigation_action_steps_status,investigation_action_steps_status,
investigation_name,investigation_name,
investigation_status,investigation_status,
is_yanked,is_yanked,
job_status,job_status,
label,label,
lost,lost,
name,name,
non_conformance_count,non_conformance_count,
number_of_sites,number_of_sites,
on_public_server,on_public_server,
open,open,
parenttype and parent are required,parenttype et parent sont requis,
parenttype and parent are required to get child records,parenttype et parent sont requis pour obtenir les enregistrements enfants,
"parenttype must be one of 'Team', 'Site', 'Server'","parenttype doit être l'un des suivants : 'Team', 'Site', 'Server'",
partner_team,partner_team,
plan,plan,
plan_disk_size,plan_disk_size,
plan_memory,plan_memory,
price,price,
price_inr,price_inr,
price_usd,price_usd,
rating,rating,
release_group_public,release_group_public,
release_group_title,release_group_title,
resource_count,resource_count,
resource_name,resource_name,
"resource_type must be one of 'Team', 'Site', 'Server'","resource_type doit être l'un des suivants : 'Team', 'Site', 'Server'",
role_count,role_count,
roles_count,roles_count,
server_count,server_count,
server_name,server_name,
server_title,server_title,
site_count,site_count,
some table,some table,
source,source,
status,status,
stripe_payment_failed,stripe_payment_failed,
supported_sites,supported_sites,
tcmalloc_release_rate must be between 1 and 10,tcmalloc_release_rate doit être compris entre 1 et 10,
team,team,
title,title,
to_plan,to_plan,
to_support_included,to_support_included,
total,total,
total_amount,total_amount,
user has been deleted and no further changes can be made,L'utilisateur a été supprimé et aucune modification supplémentaire ne peut être effectuée,
user_contact,user_contact,
user_name,user_name,
vCPUs,vCPUs,
value,value,
version,version,
via Plan Change,via changement de forfait,
via Site Plan Change,via changement de forfait du site,
vm_disk_size,vm_disk_size,
vm_memory,vm_memory,
won,won,
{0} already belongs to {1},{0} appartient déjà à {1},
{0} is not a valid IP address or CIDR.,{0} n'est pas une adresse IP ou CIDR valide.,
{0} is not a valid port number.,{0} n'est pas un numéro de port valide.,
{0} is not a valid role. Please select a valid role for {1},{0} n'est pas un rôle valide. Veuillez sélectionner un rôle valide pour {1},
{0} {1} is currently on {2} plan and not {3},{0} {1} est actuellement sur le forfait {2} et non {3},
{country} is not a valid country. Please choose the correct country value.,{country} n'est pas un pays valide. Veuillez choisir la bonne valeur de pays.,
Pending,En attente,
Installing,Installation en cours,
Updating,Mise à jour en cours,
Recovering,Récupération en cours,
Active,Actif,
Inactive,Inactif,
Broken,En panne,
Archived,Archivé,
Suspended,Suspendu,
Daily,Quotidien,
Weekly,Hebdomadaire,
Monthly,Mensuel,
Yearly,Annuel,
Sunday,Dimanche,
Monday,Lundi,
Tuesday,Mardi,
Wednesday,Mercredi,
Thursday,Jeudi,
Friday,Vendredi,
Saturday,Samedi,
Draft,Brouillon,
Success,Réussi,
Failure,Échec,
Running,En cours,
Undelivered,Non livré,
Delivered,Livré,
Preparing,Préparation,
Scheduled,Programmé,
Paid,Payé,
Unpaid,Impayé,
Refunded,Remboursé,
Cancelled,Annulé,
Enabled,Activé,
Disabled,Désactivé,
Stable,Stable,
End of Life,Fin de vie,
Develop,Développement,
